sku_code,design_no.,stock,category,size,color,qty,amount
JNE3720-KR-XL,JNE3720,255.0,KURTA,XL,Navy Blue,1,108.71
JNE3720-KR-XS,JNE3720,182.0,KURTA,XS,Navy Blue,1,205.79
JNE3720-KR-XXL,JNE3720,133.0,KURTA,XXL,Navy Blue,1,28.87
JNE3720-KR-XXXL,JNE3720,78.0,KURTA,XXXL,Navy Blue,1,60.94
JNE3721-KR-L,JNE3721,4.0,KURTA,L,Magenta,1,162.6
JNE3721-KR-M,JNE3721,6.0,KURTA,M,Magenta,1,347.77
JNE3721-KR-S,JNE3721,4.0,KURTA,S,Magenta,1,140.19
JNE3721-KR-XL,JNE3721,2.0,KURTA,XL,Magenta,1,281.45
JNE3721-KR-XS,JNE3721,3.0,KURTA,XS,Magenta,1,341.69
JNE3721-KR-XXL,JNE3721,7.0,KURTA,XXL,Magenta,1,372.16
JNE3721-KR-XXXL,JNE3721,3.0,KURTA,XXXL,Magenta,1,43.3
JNE3722-KR-L,JNE3722,4.0,KURTA,L,Navy Blue,1,83.23
JNE3722-KR-M,JNE3722,5.0,KURTA,M,Navy Blue,1,308.78
JNE3722-KR-S,JNE3722,4.0,KURTA,S,Navy Blue,1,354.81
JNE3722-KR-XL,JNE3722,2.0,KURTA,XL,Navy Blue,1,207.03
JNE3722-KR-XS,JNE3722,0.0,KURTA,XS,Navy Blue,1,147.96
JNE3722-KR-XXL,JNE3722,6.0,KURTA,XXL,Navy Blue,1,384.36
JNE3722-KR-XXXL,JNE3722,2.0,KURTA,XXXL,Navy Blue,1,243.72
JNE3724-KR-L,JNE3724,8.0,KURTA,L,Pink,1,55.63
JNE3724-KR-M,JNE3724,4.0,KURTA,M,Pink,1,210.79
JNE3724-KR-S,JNE3724,0.0,KURTA,S,Pink,1,289.07
JNE3724-KR-XL,JNE3724,10.0,KURTA,XL,Pink,1,123.96
JNE3724-KR-XS,JNE3724,2.0,KURTA,XS,Pink,1,431.81
JNE3724-KR-XXL,JNE3724,3.0,KURTA,XXL,Pink,1,172.18
JNE3724-KR-XXXL,JNE3724,1.0,KURTA,XXXL,Pink,1,65.65
JNE3725-KR-L,JNE3725,3.0,KURTA,L,Brown,1,141.88
JNE3725-KR-M,JNE3725,5.0,KURTA,M,Brown,1,437.26
JNE3725-KR-S,JNE3725,2.0,KURTA,S,Brown,1,402.8
JNE3725-KR-XL,JNE3725,3.0,KURTA,XL,Brown,1,265.07
JNE3725-KR-XXL,JNE3725,9.0,KURTA,XXL,Brown,1,118.04
JNE3725-KR-XXXL,JNE3725,20.0,KURTA,XXXL,Brown,1,271.54
JNE3726-KR-L,JNE3726,4.0,KURTA,L,Turquoise,1,370.33
JNE3726-KR-M,JNE3726,5.0,KURTA,M,Turquoise,1,301.54
JNE3726-KR-S,JNE3726,21.0,KURTA,S,Turquoise,1,35.1
JNE3726-KR-XL,JNE3726,5.0,KURTA,XL,Turquoise,1,32.34
JNE3726-KR-XS,JNE3726,9.0,KURTA,XS,Turquoise,1,462.69
JNE3726-KR-XXL,JNE3726,6.0,KURTA,XXL,Turquoise,1,14.7
JNE3726-KR-XXXL,JNE3726,2.0,KURTA,XXXL,Turquoise,1,174.62
JNE3727-KR-L,JNE3727,12.0,KURTA,L,Blue,1,123.91
JNE3727-KR-M,JNE3727,22.0,KURTA,M,Blue,1,432.14
JNE3727-KR-S,JNE3727,31.0,KURTA,S,Blue,1,51.0
JNE3727-KR-XL,JNE3727,29.0,KURTA,XL,Blue,1,445.14
JNE3727-KR-XS,JNE3727,57.0,KURTA,XS,Blue,1,465.5
JNE3727-KR-XXL,JNE3727,32.0,KURTA,XXL,Blue,1,149.95
JNE3727-KR-XXXL,JNE3727,36.0,KURTA,XXXL,Blue,1,229.96
JNE3728-KR-L,JNE3728,2.0,KURTA,L,Light Green,1,293.05
JNE3728-KR-M,JNE3728,5.0,KURTA,M,Light Green,1,42.65
JNE3728-KR-S,JNE3728,16.0,KURTA,S,Light Green,1,166.48
JNE3728-KR-XL,JNE3728,3.0,KURTA,XL,Light Green,1,499.86
JNE3728-KR-XXL,JNE3728,3.0,KURTA,XXL,Light Green,1,377.37
JNE3729-KR-L,JNE3729,3.0,KURTA,L,Yellow,1,246.69
JNE3729-KR-M,JNE3729,5.0,KURTA,M,Yellow,1,137.9
JNE3729-KR-S,JNE3729,3.0,KURTA,S,Yellow,1,351.36
JNE3729-KR-XL,JNE3729,3.0,KURTA,XL,Yellow,1,395.47
JNE3729-KR-XS,JNE3729,8.0,KURTA,XS,Yellow,1,493.7
JNE3729-KR-XXL,JNE3729,8.0,KURTA,XXL,Yellow,1,78.58
JNE3729-KR-XXXL,JNE3729,3.0,KURTA,XXXL,Yellow,1,41.24
JNE3730-KR-L,JNE3730,11.0,KURTA,L,Olive,1,259.11
JNE3730-KR-M,JNE3730,15.0,KURTA,M,Olive,1,444.69
JNE3730-KR-S,JNE3730,73.0,KURTA,S,Olive,1,426.25
JNE3730-KR-XL,JNE3730,9.0,KURTA,XL,Olive,1,395.19
JNE3730-KR-XS,JNE3730,11.0,KURTA,XS,Olive,1,418.71
JNE3730-KR-XXL,JNE3730,10.0,KURTA,XXL,Olive,1,179.95
JNE3730-KR-XXXL,JNE3730,2.0,KURTA,XXXL,Olive,1,427.06
JNE3732-KR-L,JNE3732,13.0,KURTA,L,Black,1,296.54
JNE3732-KR-M,JNE3732,15.0,KURTA,M,Black,1,489.41
JNE3732-KR-S,JNE3732,35.0,KURTA,S,Black,1,320.43
JNE3732-KR-XL,JNE3732,14.0,KURTA,XL,Black,1,434.54
JNE3732-KR-XS,JNE3732,65.0,KURTA,XS,Black,1,325.36
JNE3732-KR-XXL,JNE3732,26.0,KURTA,XXL,Black,1,148.03
JNE3732-KR-XXXL,JNE3732,42.0,KURTA,XXXL,Black,1,37.01
JNE3733-KR-L,JNE3733,3.0,KURTA,L,Turquoise Blue,1,108.03
JNE3733-KR-M,JNE3733,3.0,KURTA,M,Turquoise Blue,1,435.95
JNE3733-KR-S,JNE3733,3.0,KURTA,S,Turquoise Blue,1,473.99
JNE3733-KR-XL,JNE3733,3.0,KURTA,XL,Turquoise Blue,1,55.14
JNE3733-KR-XS,JNE3733,28.0,KURTA,XS,Turquoise Blue,1,40.78
JNE3733-KR-XXL,JNE3733,6.0,KURTA,XXL,Turquoise Blue,1,221.46
JNE3733-KR-XXXL,JNE3733,2.0,KURTA,XXXL,Turquoise Blue,1,29.78
JNE3734-KR-L,JNE3734,11.0,KURTA,L,Sky Blue,1,287.98
JNE3734-KR-M,JNE3734,17.0,KURTA,M,Sky Blue,1,382.95
JNE3734-KR-S,JNE3734,52.0,KURTA,S,Sky Blue,1,191.17
JNE3734-KR-XL,JNE3734,7.0,KURTA,XL,Sky Blue,1,119.16
JNE3734-KR-XS,JNE3734,62.0,KURTA,XS,Sky Blue,1,334.66
JNE3734-KR-XXL,JNE3734,11.0,KURTA,XXL,Sky Blue,1,181.05
JNE3734-KR-XXXL,JNE3734,18.0,KURTA,XXXL,Sky Blue,1,434.45
JNE3735-KR-L,JNE3735,6.0,KURTA,L,Beige,1,326.36
JNE3735-KR-M,JNE3735,11.0,KURTA,M,Beige,1,195.54
JNE3735-KR-S,JNE3735,29.0,KURTA,S,Beige,1,36.84
JNE3735-KR-XL,JNE3735,3.0,KURTA,XL,Beige,1,59.77
JNE3735-KR-XS,JNE3735,65.0,KURTA,XS,Beige,1,217.97
JNE3735-KR-XXL,JNE3735,3.0,KURTA,XXL,Beige,1,422.35
JNE3735-KR-XXXL,JNE3735,8.0,KURTA,XXXL,Beige,1,166.09
JNE3736-KR-L,JNE3736,11.0,KURTA,L,Pink,1,485.31
JNE3736-KR-M,JNE3736,11.0,KURTA,M,Pink,1,209.86
JNE3736-KR-S,JNE3736,32.0,KURTA,S,Pink,1,285.27
JNE3736-KR-XL,JNE3736,21.0,KURTA,XL,Pink,1,481.91
JNE3736-KR-XS,JNE3736,10.0,KURTA,XS,Pink,1,38.94
JNE3736-KR-XXL,JNE3736,4.0,KURTA,XXL,Pink,1,384.45
JNE3736-KR-XXXL,JNE3736,6.0,KURTA,XXXL,Pink,1,247.53
JNE3738-KR-L,JNE3738,35.0,KURTA,L,Green,1,259.4
JNE3738-KR-M,JNE3738,59.0,KURTA,M,Green,1,85.53
JNE3738-KR-S,JNE3738,101.0,KURTA,S,Green,1,226.18
JNE3738-KR-XL,JNE3738,40.0,KURTA,XL,Green,1,241.41
JNE3738-KR-XS,JNE3738,10.0,KURTA,XS,Green,1,160.3
JNE3738-KR-XXL,JNE3738,5.0,KURTA,XXL,Green,1,316.5
JNE3738-KR-XXXL,JNE3738,4.0,KURTA,XXXL,Green,1,135.08
JNE3739-KR-L,JNE3739,15.0,KURTA,L,Maroon,1,361.51
JNE3739-KR-M,JNE3739,95.0,KURTA,M,Maroon,1,343.07
JNE3739-KR-S,JNE3739,71.0,KURTA,S,Maroon,1,324.86
JNE3739-KR-XL,JNE3739,21.0,KURTA,XL,Maroon,1,482.14
JNE3739-KR-XS,JNE3739,60.0,KURTA,XS,Maroon,1,488.9
JNE3739-KR-XXL,JNE3739,9.0,KURTA,XXL,Maroon,1,302.65
JNE3739-KR-XXXL,JNE3739,14.0,KURTA,XXXL,Maroon,1,307.31
JNE3740-KR-L,JNE3740,8.0,KURTA,L,Red,1,278.16
JNE3740-KR-M,JNE3740,41.0,KURTA,M,Red,1,488.21
JNE3740-KR-S,JNE3740,72.0,KURTA,S,Red,1,261.68
JNE3740-KR-XL,JNE3740,17.0,KURTA,XL,Red,1,159.31
JNE3740-KR-XS,JNE3740,26.0,KURTA,XS,Red,1,153.66
JNE3740-KR-XXL,JNE3740,15.0,KURTA,XXL,Red,1,252.07
JNE3740-KR-XXXL,JNE3740,3.0,KURTA,XXXL,Red,1,37.25
JNE3741-KR-L,JNE3741,1.0,KURTA,L,TEAL GREEN ,1,458.81
JNE3741-KR-M,JNE3741,69.0,KURTA,M,TEAL GREEN ,1,144.39
JNE3741-KR-S,JNE3741,143.0,KURTA,S,TEAL GREEN ,1,167.75
JNE3741-KR-XL,JNE3741,37.0,KURTA,XL,TEAL GREEN ,1,360.0
JNE3741-KR-XS,JNE3741,26.0,KURTA,XS,TEAL GREEN ,1,241.78
JNE3741-KR-XXL,JNE3741,62.0,KURTA,XXL,TEAL GREEN ,1,245.18
JNE3741-KR-XXXL,JNE3741,8.0,KURTA,XXXL,TEAL GREEN ,1,227.32
JNE3742-KR-L,JNE3742,34.0,KURTA,L,Green,1,412.43
JNE3742-KR-M,JNE3742,51.0,KURTA,M,Green,1,67.36
JNE3742-KR-S,JNE3742,78.0,KURTA,S,Green,1,419.02
JNE3742-KR-XL,JNE3742,68.0,KURTA,XL,Green,1,51.64
JNE3742-KR-XS,JNE3742,31.0,KURTA,XS,Green,1,119.21
JNE3742-KR-XXL,JNE3742,74.0,KURTA,XXL,Green,1,11.02
JNE3742-KR-XXXL,JNE3742,6.0,KURTA,XXXL,Green,1,334.74
JNE3743-TP-L,JNE3743,9.0,TOP,L,Light Green,1,182.53
JNE3743-TP-M,JNE3743,21.0,TOP,M,Light Green,1,349.93
JNE3743-TP-S,JNE3743,7.0,TOP,S,Light Green,1,65.74
JNE3743-TP-XL,JNE3743,48.0,TOP,XL,Light Green,1,167.8
JNE3743-TP-XS,JNE3743,11.0,TOP,XS,Light Green,1,217.86
JNE3743-TP-XXL,JNE3743,21.0,TOP,XXL,Light Green,1,340.97
JNE3744-TU-L,JNE3744,61.0,TUNIC,L,Navy Blue,1,481.85
JNE3744-TU-M,JNE3744,70.0,TUNIC,M,Navy Blue,1,316.18
JNE3744-TU-S,JNE3744,39.0,TUNIC,S,Navy Blue,1,17.24
JNE3744-TU-XL,JNE3744,96.0,TUNIC,XL,Navy Blue,1,437.35
JNE3744-TU-XS,JNE3744,19.0,TUNIC,XS,Navy Blue,1,120.36
JNE3744-TU-XXL,JNE3744,11.0,TUNIC,XXL,Navy Blue,1,449.49
JNE3744-TU-XXXL,JNE3744,27.0,TUNIC,XXXL,Navy Blue,1,164.17
JNE3745-KR-L,JNE3745,55.0,KURTA,L,Teal Green,1,95.45
JNE3745-KR-M,JNE3745,61.0,KURTA,M,Teal Green,1,329.86
JNE3745-KR-S,JNE3745,89.0,KURTA,S,Teal Green,1,463.22
JNE3745-KR-XL,JNE3745,99.0,KURTA,XL,Teal Green,1,292.74
JNE3745-KR-XS,JNE3745,4.0,KURTA,XS,Teal Green,1,393.97
JNE3745-KR-XXL,JNE3745,99.0,KURTA,XXL,Teal Green,1,465.68
JNE3745-KR-XXXL,JNE3745,3.0,KURTA,XXXL,Teal Green,1,130.6
JNE3748-KR-L,JNE3748,4.0,KURTA,L,Blue,1,498.16
JNE3748-KR-M,JNE3748,17.0,KURTA,M,Blue,1,265.34
JNE3748-KR-S,JNE3748,51.0,KURTA,S,Blue,1,185.87
JNE3748-KR-XL,JNE3748,7.0,KURTA,XL,Blue,1,90.66
JNE3748-KR-XS,JNE3748,79.0,KURTA,XS,Blue,1,129.39
JNE3748-KR-XXL,JNE3748,33.0,KURTA,XXL,Blue,1,290.96
JNE3748-KR-XXXL,JNE3748,15.0,KURTA,XXXL,Blue,1,248.79
JNE3749-KR-L,JNE3749,6.0,KURTA,L,Blue,1,306.39
JNE3749-KR-M,JNE3749,2.0,KURTA,M,Blue,1,433.36
JNE3749-KR-S,JNE3749,8.0,KURTA,S,Blue,1,368.68
JNE3749-KR-XL,JNE3749,6.0,KURTA,XL,Blue,1,314.21
JNE3749-KR-XS,JNE3749,24.0,KURTA,XS,Blue,1,269.44
JNE3749-KR-XXL,JNE3749,5.0,KURTA,XXL,Blue,1,332.36
JNE3749-KR-XXXL,JNE3749,12.0,KURTA,XXXL,Blue,1,190.52
JNE3750-KR-L,JNE3750,30.0,KURTA,L,Navy Blue,1,433.21
JNE3750-KR-M,JNE3750,19.0,KURTA,M,Navy Blue,1,316.02
JNE3750-KR-S,JNE3750,29.0,KURTA,S,Navy Blue,1,315.21
JNE3750-KR-XL,JNE3750,9.0,KURTA,XL,Navy Blue,1,92.4
JNE3750-KR-XS,JNE3750,19.0,KURTA,XS,Navy Blue,1,380.17
JNE3750-KR-XXL,JNE3750,2.0,KURTA,XXL,Navy Blue,1,482.99
JNE3750-KR-XXXL,JNE3750,25.0,KURTA,XXXL,Navy Blue,1,20.5
JNE3751-KR-L,JNE3751,2.0,KURTA,L,White,1,364.04
JNE3751-KR-M,JNE3751,3.0,KURTA,M,White,1,252.24
JNE3751-KR-S,JNE3751,23.0,KURTA,S,White,1,95.61
JNE3751-KR-XL,JNE3751,4.0,KURTA,XL,White,1,238.43
JNE3751-KR-XS,JNE3751,59.0,KURTA,XS,White,1,71.93
JNE3751-KR-XXL,JNE3751,6.0,KURTA,XXL,White,1,425.9
JNE3751-KR-XXXL,JNE3751,11.0,KURTA,XXXL,White,1,414.32
JNE3752-KR-L,JNE3752,5.0,KURTA,L,Blue,1,329.78
JNE3752-KR-M,JNE3752,4.0,KURTA,M,Blue,1,411.35
JNE3752-KR-S,JNE3752,7.0,KURTA,S,Blue,1,111.51
JNE3752-KR-XL,JNE3752,1.0,KURTA,XL,Blue,1,216.94
JNE3752-KR-XS,JNE3752,10.0,KURTA,XS,Blue,1,38.23
JNE3752-KR-XXL,JNE3752,1.0,KURTA,XXL,Blue,1,345.2
JNE3752-KR-XXXL,JNE3752,3.0,KURTA,XXXL,Blue,1,228.25
JNE3753-KR-L,JNE3753,5.0,KURTA,L,Brown,1,77.65
JNE3753-KR-M,JNE3753,5.0,KURTA,M,Brown,1,32.05
JNE3753-KR-S,JNE3753,17.0,KURTA,S,Brown,1,446.3
JNE3753-KR-XL,JNE3753,4.0,KURTA,XL,Brown,1,459.04
JNE3753-KR-XS,JNE3753,43.0,KURTA,XS,Brown,1,267.77
JNE3753-KR-XXL,JNE3753,6.0,KURTA,XXL,Brown,1,125.77
JNE3753-KR-XXXL,JNE3753,5.0,KURTA,XXXL,Brown,1,287.5
JNE3756-KR-L,JNE3756,70.0,KURTA,L,Olive Green,1,427.33
JNE3756-KR-M,JNE3756,78.0,KURTA,M,Olive Green,1,211.53
JNE3756-KR-S,JNE3756,48.0,KURTA,S,Olive Green,1,290.72
JNE3756-KR-XL,JNE3756,68.0,KURTA,XL,Olive Green,1,260.45
JNE3756-KR-XS,JNE3756,26.0,KURTA,XS,Olive Green,1,423.37
JNE3756-KR-XXL,JNE3756,43.0,KURTA,XXL,Olive Green,1,320.72
JNE3756-KR-XXXL,JNE3756,8.0,KURTA,XXXL,Olive Green,1,46.3
JNE3757-KR-L,JNE3757,29.0,KURTA,L,Light Green,1,486.54
JNE3757-KR-M,JNE3757,34.0,KURTA,M,Light Green,1,465.98
JNE3757-KR-S,JNE3757,57.0,KURTA,S,Light Green,1,359.98
JNE3757-KR-XL,JNE3757,18.0,KURTA,XL,Light Green,1,163.31
JNE3757-KR-XS,JNE3757,5.0,KURTA,XS,Light Green,1,223.07
JNE3757-KR-XXL,JNE3757,18.0,KURTA,XXL,Light Green,1,78.23
JNE3757-KR-XXXL,JNE3757,37.0,KURTA,XXXL,Light Green,1,447.48
JNE3758-KR-L,JNE3758,36.0,KURTA,L,Maroon,1,143.86
JNE3758-KR-M,JNE3758,49.0,KURTA,M,Maroon,1,157.94
JNE3758-KR-S,JNE3758,44.0,KURTA,S,Maroon,1,109.77
JNE3758-KR-XL,JNE3758,82.0,KURTA,XL,Maroon,1,315.33
JNE3758-KR-XS,JNE3758,3.0,KURTA,XS,Maroon,1,129.87
JNE3758-KR-XXL,JNE3758,50.0,KURTA,XXL,Maroon,1,303.28
JNE3758-KR-XXXL,JNE3758,3.0,KURTA,XXXL,Maroon,1,409.11
JNE3759-KR-L,JNE3759,113.0,KURTA,L,Pink,1,130.62
JNE3759-KR-M,JNE3759,134.0,KURTA,M,Pink,1,304.96
JNE3759-KR-S,JNE3759,128.0,KURTA,S,Pink,1,28.59
JNE3759-KR-XL,JNE3759,46.0,KURTA,XL,Pink,1,399.25
,JNE3759,0.0,KURTA,XS,Pink,1,499.19
JNE3759-KR-XXL,JNE3759,57.0,KURTA,XXL,Pink,1,498.74
JNE3760-KR-L,JNE3760,12.0,KURTA,L,Teal,1,437.07
JNE3760-KR-M,JNE3760,22.0,KURTA,M,Teal,1,41.08
JNE3760-KR-S,JNE3760,55.0,KURTA,S,Teal,1,85.11
JNE3760-KR-XL,JNE3760,23.0,KURTA,XL,Teal,1,298.94
JNE3760-KR-XS,JNE3760,10.0,KURTA,XS,Teal,1,353.35
JNE3760-KR-XXL,JNE3760,76.0,KURTA,XXL,Teal,1,285.06
JNE3760-KR-XXXL,JNE3760,7.0,KURTA,XXXL,Teal,1,25.91
JNE3761-KR-L,JNE3761,104.0,KURTA,L,Olive Green,1,359.52
JNE3761-KR-M,JNE3761,138.0,KURTA,M,Olive Green,1,209.94
JNE3761-KR-S,JNE3761,226.0,KURTA,S,Olive Green,1,458.4
JNE3761-KR-XL,JNE3761,69.0,KURTA,XL,Olive Green,1,255.61
JNE3761-KR-XS,JNE3761,30.0,KURTA,XS,Olive Green,1,335.07
JNE3761-KR-XXL,JNE3761,36.0,KURTA,XXL,Olive Green,1,203.91
JNE3761-KR-XXXL,JNE3761,4.0,KURTA,XXXL,Olive Green,1,405.08
JNE3762-KR-L,JNE3762,51.0,KURTA,L,Maroon,1,360.79
JNE3762-KR-M,JNE3762,72.0,KURTA,M,Maroon,1,119.53
JNE3762-KR-S,JNE3762,80.0,KURTA,S,Maroon,1,397.29
JNE3762-KR-XL,JNE3762,52.0,KURTA,XL,Maroon,1,338.63
JNE3762-KR-XS,JNE3762,14.0,KURTA,XS,Maroon,1,453.1
JNE3762-KR-XXL,JNE3762,52.0,KURTA,XXL,Maroon,1,194.13
JNE3762-KR-XXXL,JNE3762,3.0,KURTA,XXXL,Maroon,1,352.34
JNE3763-KR-L,JNE3763,13.0,KURTA,L,Teal,1,290.93
JNE3763-KR-M,JNE3763,16.0,KURTA,M,Teal,1,465.64
JNE3763-KR-S,JNE3763,90.0,KURTA,S,Teal,1,47.43
JNE3763-KR-XL,JNE3763,69.0,KURTA,XL,Teal,1,48.69
JNE3763-KR-XS,JNE3763,68.0,KURTA,XS,Teal,1,21.57
JNE3763-KR-XXL,JNE3763,113.0,KURTA,XXL,Teal,1,399.41
JNE3763-KR-XXXL,JNE3763,24.0,KURTA,XXXL,Teal,1,378.08
JNE3764-KR-L,JNE3764,75.0,KURTA,L,Magenta,1,486.48
JNE3764-KR-M,JNE3764,38.0,KURTA,M,Magenta,1,491.96
JNE3764-KR-S,JNE3764,18.0,KURTA,S,Magenta,1,463.77
JNE3764-KR-XL,JNE3764,33.0,KURTA,XL,Magenta,1,418.12
JNE3764-KR-XS,JNE3764,3.0,KURTA,XS,Magenta,1,244.53
JNE3764-KR-XXL,JNE3764,5.0,KURTA,XXL,Magenta,1,20.5
JNE3764-KR-XXXL,JNE3764,2.0,KURTA,XXXL,Magenta,1,489.17
JNE3765-KR-L,JNE3765,141.0,KURTA,L,Mustard,1,69.62
JNE3765-KR-M,JNE3765,103.0,KURTA,M,Mustard,1,470.93
JNE3765-KR-S,JNE3765,112.0,KURTA,S,Mustard,1,434.97
JNE3765-KR-XL,JNE3765,131.0,KURTA,XL,Mustard,1,57.25
JNE3765-KR-XS,JNE3765,78.0,KURTA,XS,Mustard,1,263.76
JNE3765-KR-XXL,JNE3765,100.0,KURTA,XXL,Mustard,1,272.83
JNE3765-KR-XXXL,JNE3765,74.0,KURTA,XXXL,Mustard,1,92.62
JNE3766-KR-L,JNE3766,17.0,KURTA,L,Grey,1,469.65
JNE3766-KR-M,JNE3766,21.0,KURTA,M,Grey,1,142.82
JNE3766-KR-S,JNE3766,24.0,KURTA,S,Grey,1,299.3
JNE3766-KR-XL,JNE3766,19.0,KURTA,XL,Grey,1,281.64
JNE3766-KR-XS,JNE3766,25.0,KURTA,XS,Grey,1,175.65
JNE3766-KR-XXL,JNE3766,26.0,KURTA,XXL,Grey,1,74.24
JNE3766-KR-XXXL,JNE3766,13.0,KURTA,XXXL,Grey,1,61.91
JNE3767-KR-L,JNE3767,164.0,KURTA,L,Red,1,264.4
JNE3767-KR-M,JNE3767,99.0,KURTA,M,Red,1,455.24
JNE3767-KR-S,JNE3767,73.0,KURTA,S,Red,1,76.14
JNE3767-KR-XL,JNE3767,150.0,KURTA,XL,Red,1,415.41
JNE3767-KR-XS,JNE3767,21.0,KURTA,XS,Red,1,163.09
JNE3767-KR-XXL,JNE3767,77.0,KURTA,XXL,Red,1,118.17
JNE3767-KR-XXXL,JNE3767,17.0,KURTA,XXXL,Red,1,189.55
JNE3768-KR-L,JNE3768,70.0,KURTA,L,Peach,1,476.37
JNE3768-KR-M,JNE3768,47.0,KURTA,M,Peach,1,164.12
JNE3768-KR-S,JNE3768,30.0,KURTA,S,Peach,1,145.36
JNE3768-KR-XL,JNE3768,52.0,KURTA,XL,Peach,1,451.49
JNE3768-KR-XS,JNE3768,22.0,KURTA,XS,Peach,1,170.37
JNE3768-KR-XXL,JNE3768,15.0,KURTA,XXL,Peach,1,276.2
JNE3768-KR-XXXL,JNE3768,19.0,KURTA,XXXL,Peach,1,462.96
JNE3769-KR-L,JNE3769,3.0,KURTA,L,Blue,1,97.03
JNE3769-KR-M,JNE3769,13.0,KURTA,M,Blue,1,29.6
JNE3769-KR-S,JNE3769,33.0,KURTA,S,Blue,1,271.4
JNE3769-KR-XL,JNE3769,9.0,KURTA,XL,Blue,1,127.7
JNE3769-KR-XS,JNE3769,8.0,KURTA,XS,Blue,1,422.23
JNE3769-KR-XXL,JNE3769,19.0,KURTA,XXL,Blue,1,14.02
JNE3769-KR-XXXL,JNE3769,9.0,KURTA,XXXL,Blue,1,364.06
JNE3770-KR-L,JNE3770,135.0,KURTA,L,Blue,1,445.93
JNE3770-KR-M,JNE3770,72.0,KURTA,M,Blue,1,244.3
JNE3770-KR-S,JNE3770,15.0,KURTA,S,Blue,1,87.58
JNE3770-KR-XL,JNE3770,41.0,KURTA,XL,Blue,1,369.33
JNE3770-KR-XS,JNE3770,82.0,KURTA,XS,Blue,1,358.31
JNE3770-KR-XXL,JNE3770,81.0,KURTA,XXL,Blue,1,385.01
JNE3770-KR-XXXL,JNE3770,62.0,KURTA,XXXL,Blue,1,70.11
JNE3771-KR-L,JNE3771,37.0,KURTA,L,Maroon,1,150.36
JNE3771-KR-M,JNE3771,32.0,KURTA,M,Maroon,1,365.25
JNE3771-KR-S,JNE3771,10.0,KURTA,S,Maroon,1,367.6
JNE3771-KR-XL,JNE3771,51.0,KURTA,XL,Maroon,1,360.77
JNE3771-KR-XS,JNE3771,14.0,KURTA,XS,Maroon,1,161.86
JNE3771-KR-XXL,JNE3771,47.0,KURTA,XXL,Maroon,1,188.44
JNE3771-KR-XXXL,JNE3771,11.0,KURTA,XXXL,Maroon,1,153.6
JNE3773-KR-L,JNE3773,3.0,KURTA,L,Grey,1,412.49
JNE3773-KR-M,JNE3773,3.0,KURTA,M,Grey,1,361.04
JNE3773-KR-S,JNE3773,4.0,KURTA,S,Grey,1,492.41
JNE3773-KR-XL,JNE3773,3.0,KURTA,XL,Grey,1,296.85
JNE3773-KR-XS,JNE3773,6.0,KURTA,XS,Grey,1,160.98
JNE3773-KR-XXL,JNE3773,5.0,KURTA,XXL,Grey,1,388.25
JNE3773-KR-XXXL,JNE3773,2.0,KURTA,XXXL,Grey,1,236.85
JNE3774-KR-L,JNE3774,3.0,KURTA,L,Teal,1,378.25
JNE3774-KR-M,JNE3774,7.0,KURTA,M,Teal,1,499.23
JNE3774-KR-S,JNE3774,10.0,KURTA,S,Teal,1,465.68
JNE3774-KR-XL,JNE3774,4.0,KURTA,XL,Teal,1,270.77
JNE3774-KR-XS,JNE3774,14.0,KURTA,XS,Teal,1,314.4
JNE3774-KR-XXL,JNE3774,10.0,KURTA,XXL,Teal,1,26.63
JNE3774-KR-XXXL,JNE3774,9.0,KURTA,XXXL,Teal,1,17.06
JNE3775-KR-L,JNE3775,72.0,KURTA,L,Teal,1,473.19
JNE3775-KR-M,JNE3775,70.0,KURTA,M,Teal,1,275.51
JNE3775-KR-S,JNE3775,99.0,KURTA,S,Teal,1,425.63
JNE3775-KR-XL,JNE3775,59.0,KURTA,XL,Teal,1,446.41
JNE3775-KR-XS,JNE3775,56.0,KURTA,XS,Teal,1,376.61
JNE3775-KR-XXL,JNE3775,72.0,KURTA,XXL,Teal,1,262.85
JNE3775-KR-XXXL,JNE3775,6.0,KURTA,XXXL,Teal,1,360.72
JNE3776-KR-L,JNE3776,3.0,KURTA,L,Green,1,193.77
JNE3776-KR-M,JNE3776,6.0,KURTA,M,Green,1,348.82
JNE3776-KR-S,JNE3776,6.0,KURTA,S,Green,1,282.52
JNE3776-KR-XL,JNE3776,4.0,KURTA,XL,Green,1,235.4
JNE3776-KR-XS,JNE3776,3.0,KURTA,XS,Green,1,70.83
JNE3776-KR-XXL,JNE3776,8.0,KURTA,XXL,Green,1,26.5
JNE3776-KR-XXXL,JNE3776,2.0,KURTA,XXXL,Green,1,365.89
JNE3777-KR-L,JNE3777,7.0,KURTA,L,Maroon,1,110.31
JNE3777-KR-M,JNE3777,9.0,KURTA,M,Maroon,1,33.46
JNE3777-KR-S,JNE3777,44.0,KURTA,S,Maroon,1,61.78
JNE3777-KR-XL,JNE3777,15.0,KURTA,XL,Maroon,1,144.41
JNE3777-KR-XS,JNE3777,45.0,KURTA,XS,Maroon,1,464.23
JNE3777-KR-XXL,JNE3777,56.0,KURTA,XXL,Maroon,1,202.89
JNE3777-KR-XXXL,JNE3777,8.0,KURTA,XXXL,Maroon,1,287.44
JNE3778-KR-L,JNE3778,38.0,KURTA,L,Green,1,231.57
